frame_id,track_id,x,y,w,h,score,timestamp
724,2,336.7,178.5,52.3,141.5,0.83,72.3
724,10,873.8,127.2,48.6,121.5,0.93,72.3
724,11,834.3,141.9,46.1,131.2,0.93,72.3
724,12,829.0,129.3,54.9,123.0,0.94,72.3
724,13,864.8,137.5,49.2,126.1,0.86,72.3
724,14,857.1,116.4,52.9,119.0,0.82,72.3
724,30,917.0,168.6,55.0,133.9,0.91,72.3
724,31,895.9,20.5,31.5,87.1,0.93,72.3
724,32,475.7,52.7,35.3,97.4,0.92,72.3
725,1,521.1,42.4,37.6,93.3,0.83,72.4
725,2,343.3,178.8,57.7,136.6,0.93,72.4
725,10,866.4,130.7,50.2,120.3,0.95,72.4
725,11,831.5,150.0,44.2,125.3,0.86,72.4
725,12,827.2,131.3,50.6,121.2,0.87,72.4
725,13,859.5,138.6,51.7,124.8,0.85,72.4
725,14,860.3,113.2,46.4,122.1,0.91,72.4
725,30,915.3,165.4,56.9,134.7,0.98,72.4
725,31,901.6,17.1,36.5,88.1,0.94,72.4
725,32,473.6,52.9,37.3,96.5,0.9,72.4
726,1,522.7,40.4,33.0,93.2,0.99,72.5
726,2,343.7,181.6,52.6,139.8,0.82,72.5
726,10,877.3,128.4,50.3,124.8,0.93,72.5
726,11,830.1,144.3,57.9,134.7,0.9,72.5
726,12,830.6,132.7,46.9,122.9,0.83,72.5
726,13,856.7,140.1,50.6,125.1,0.9,72.5
726,14,860.3,113.0,41.7,118.8,0.92,72.5
726,30,909.9,169.6,58.7,135.4,0.86,72.5
726,31,904.5,17.4,33.7,88.9,0.79,72.5
726,32,466.4,51.6,37.9,97.4,0.89,72.5
727,1,520.6,39.5,35.9,93.4,0.9,72.6
727,2,338.4,181.6,56.4,137.6,0.87,72.6
727,10,870.7,133.0,47.1,118.8,0.89,72.6
727,11,828.9,146.9,54.4,129.3,0.87,72.6
727,12,833.0,130.1,50.7,121.5,0.9,72.6
727,13,856.6,138.4,54.4,124.9,0.85,72.6
727,14,858.1,117.2,52.2,118.1,0.87,72.6
727,30,910.3,164.5,53.2,135.2,0.94,72.6
727,31,905.6,18.1,30.0,83.0,0.9,72.6
727,32,472.4,52.0,40.5,95.0,0.99,72.6
728,1,521.8,35.5,35.6,99.1,0.86,72.7
728,2,330.9,178.8,62.2,139.9,0.99,72.7
728,10,873.1,123.7,48.1,124.5,0.91,72.7
728,11,832.6,145.4,52.0,129.6,0.78,72.7
728,12,835.2,131.0,44.9,124.0,0.95,72.7
728,13,861.8,137.3,46.7,125.4,0.93,72.7
728,14,859.7,117.5,49.1,116.8,0.89,72.7
728,30,921.5,169.4,48.9,135.8,0.93,72.7
728,31,903.7,15.8,38.3,85.5,0.87,72.7
728,32,471.2,49.4,35.6,96.3,0.85,72.7
729,1,522.6,37.2,34.7,94.0,0.83,72.8
729,2,336.8,180.1,62.1,140.0,0.86,72.8
729,10,873.9,129.0,49.7,121.5,0.92,72.8
729,11,834.2,149.7,47.2,128.4,0.93,72.8
729,12,828.8,131.5,48.6,122.0,0.91,72.8
729,13,862.8,141.7,45.5,123.7,0.86,72.8
729,14,860.0,113.3,44.4,121.1,0.83,72.8
729,30,913.6,170.8,55.6,136.5,0.87,72.8
729,31,912.8,15.2,31.9,88.2,0.94,72.8
729,32,470.3,47.9,42.8,95.2,0.87,72.8
730,1,515.9,42.8,40.9,93.3,0.81,72.9
730,2,342.3,183.5,53.3,136.7,0.82,72.9
730,10,870.2,127.5,50.1,123.5,0.9,72.9
730,11,830.8,146.2,50.6,132.0,0.96,72.9
730,12,830.3,131.6,52.9,122.4,0.99,72.9
730,13,852.7,138.5,53.0,126.2,0.99,72.9
730,14,859.0,115.6,49.7,119.3,0.97,72.9
730,30,909.6,166.6,57.2,134.5,0.98,72.9
730,31,906.8,16.0,33.4,86.8,0.9,72.9
730,32,471.5,54.1,36.3,95.4,0.82,72.9
731,1,517.7,43.7,40.0,91.5,0.88,73.0
731,2,338.0,180.2,57.2,140.1,0.8,73.0
731,10,872.6,127.4,51.1,122.0,0.95,73.0
731,11,833.6,148.8,46.8,129.5,0.9,73.0
731,12,827.7,128.9,48.4,125.1,0.99,73.0
731,13,859.8,139.9,53.0,123.6,0.87,73.0
731,14,868.1,115.4,41.8,116.7,0.95,73.0
731,30,910.4,168.8,58.2,138.7,0.99,73.0
731,31,908.7,21.4,34.3,83.9,0.97,73.0
731,32,466.5,49.2,35.5,97.4,0.91,73.0
732,1,514.7,41.6,42.3,94.9,0.94,73.1
732,2,339.7,175.8,63.7,143.2,0.82,73.1
732,10,869.3,128.4,44.3,123.2,0.91,73.1
732,11,825.4,153.1,56.0,125.6,0.88,73.1
732,12,832.5,132.1,49.8,124.6,0.88,73.1
732,13,859.0,138.4,55.0,128.1,0.96,73.1
732,14,865.0,116.2,50.8,115.3,0.86,73.1
732,30,908.1,168.8,51.7,136.1,0.85,73.1
732,31,905.2,19.0,36.4,86.3,0.91,73.1
732,32,470.3,52.4,36.3,91.2,0.91,73.1
733,1,522.4,43.7,32.6,91.4,0.81,73.2
733,2,339.6,177.3,59.4,141.5,0.95,73.2
733,10,864.2,122.5,52.7,127.8,0.75,73.2
733,11,831.1,149.2,56.1,128.7,0.98,73.2
733,12,827.6,127.9,53.5,124.6,0.87,73.2
733,13,856.8,137.9,51.9,127.9,0.99,73.2
733,14,860.6,116.1,46.4,115.6,0.94,73.2
733,30,906.5,169.7,60.4,135.3,0.86,73.2
733,31,911.3,17.5,30.6,86.5,0.93,73.2
733,32,469.1,50.5,39.4,94.4,0.88,73.2
734,1,521.8,44.5,40.9,91.9,0.98,73.3
734,2,335.9,182.2,57.6,138.8,0.92,73.3
734,10,871.8,128.8,52.9,123.1,0.89,73.3
734,11,834.9,148.8,46.4,128.2,0.88,73.3
734,12,827.9,130.4,55.1,123.7,0.92,73.3
734,13,863.1,136.8,48.1,127.1,0.91,73.3
734,14,862.6,117.0,42.0,118.8,0.79,73.3
734,30,910.8,172.6,50.3,137.7,0.85,73.3
734,31,908.3,23.6,33.9,85.8,0.86,73.3
734,32,470.1,48.2,40.0,93.3,0.9,73.3
735,1,520.9,39.9,35.9,94.1,0.9,73.4
735,2,334.6,179.2,61.1,141.3,0.9,73.4
735,10,875.5,129.9,44.6,122.1,0.93,73.4
735,11,831.3,149.9,55.1,127.5,0.9,73.4
735,12,833.2,131.7,45.9,123.1,0.88,73.4
735,13,862.1,139.8,45.3,128.3,0.92,73.4
735,14,858.9,118.2,48.3,117.6,0.83,73.4
735,30,907.8,179.0,55.6,134.9,0.99,73.4
735,31,913.9,18.9,36.6,86.9,0.89,73.4
735,32,471.3,51.9,39.7,92.2,0.87,73.4
736,1,520.9,43.5,34.6,91.8,0.84,73.5
736,2,339.7,177.7,57.0,140.6,0.91,73.5
736,10,874.7,129.5,52.5,120.1,0.9,73.5
736,11,827.1,149.4,53.4,129.6,0.88,73.5
736,12,827.6,131.5,51.4,122.9,0.91,73.5
736,13,860.2,138.1,46.0,128.6,0.86,73.5
736,14,858.2,110.1,47.4,120.1,0.91,73.5
736,30,908.2,172.3,59.4,138.7,0.86,73.5
736,31,916.9,19.9,31.9,84.9,0.94,73.5
736,32,468.6,50.0,37.4,96.6,0.85,73.5
737,1,520.9,43.2,36.4,91.0,0.88,73.6
737,2,340.7,178.6,53.2,139.1,0.93,73.6
737,10,871.4,129.3,49.7,120.6,0.82,73.6
737,11,826.8,147.6,51.6,130.3,0.87,73.6
737,12,831.2,127.1,46.2,126.2,0.87,73.6
737,13,854.2,134.9,56.9,130.6,0.94,73.6
737,14,860.1,116.3,48.5,117.7,0.92,73.6
737,30,911.7,172.6,53.5,141.4,0.96,73.6
737,31,910.9,13.7,34.9,84.8,0.94,73.6
737,32,457.0,47.9,43.4,97.1,0.94,73.6
738,1,524.9,43.1,33.3,91.4,0.83,73.7
738,2,334.6,180.3,53.0,140.2,0.96,73.7
738,10,870.6,129.1,53.9,121.5,0.99,73.7
738,11,833.2,148.1,45.0,128.2,0.97,73.7
738,12,833.6,128.1,53.0,122.6,0.92,73.7
738,13,863.5,135.6,45.5,125.3,0.88,73.7
738,14,857.3,116.1,48.9,117.1,0.78,73.7
738,30,910.7,174.1,61.6,139.7,0.93,73.7
738,31,912.1,22.3,30.4,86.8,0.92,73.7
738,32,464.6,48.0,38.1,97.5,0.97,73.7
739,1,523.9,40.4,37.9,94.3,0.97,73.8
739,2,338.7,184.2,56.2,137.6,0.9,73.8
739,10,872.1,128.6,54.4,121.1,0.87,73.8
739,11,831.1,147.4,51.9,128.3,0.99,73.8
739,12,829.8,128.1,51.3,122.9,0.9,73.8
739,13,859.6,140.4,48.8,126.3,0.98,73.8
739,14,857.3,111.7,52.8,120.7,0.96,73.8
739,30,896.0,179.4,62.0,141.3,0.95,73.8
739,31,917.7,17.0,35.8,87.5,0.93,73.8
739,32,463.0,47.4,35.9,97.6,0.83,73.8
740,1,524.4,40.6,35.0,94.4,0.86,73.9
740,2,331.6,183.1,61.4,141.9,0.82,73.9
740,10,875.9,128.0,45.5,123.9,0.99,73.9
740,11,835.2,148.8,45.2,128.5,0.88,73.9
740,12,833.2,130.7,46.2,124.8,0.92,73.9
740,13,862.6,136.2,46.4,128.5,0.94,73.9
740,14,859.1,115.9,49.1,120.3,0.87,73.9
740,30,908.9,183.8,52.4,139.3,0.97,73.9
740,31,910.2,21.6,34.9,84.0,0.96,73.9
740,32,463.0,47.4,34.3,96.0,0.86,73.9
741,1,522.4,40.2,37.4,93.5,0.88,74.0
741,2,339.5,177.6,55.8,138.8,0.93,74.0
741,10,867.5,126.1,55.3,125.8,0.86,74.0
741,11,831.5,150.5,47.0,129.4,0.95,74.0
741,12,833.5,133.1,45.9,120.1,0.93,74.0
741,13,856.3,140.4,52.6,126.8,0.92,74.0
741,14,861.4,120.1,52.3,116.4,0.91,74.0
741,30,909.0,186.2,50.6,142.5,0.95,74.0
741,31,915.0,18.7,35.6,87.0,0.81,74.0
741,32,464.9,47.5,40.1,94.2,0.92,74.0
742,1,518.9,41.9,36.8,93.3,0.84,74.1
742,2,338.2,175.8,56.9,138.1,0.82,74.1
742,10,870.4,125.3,51.0,126.1,0.87,74.1
742,11,827.8,148.0,58.4,130.4,0.95,74.1
742,12,836.3,127.2,45.8,126.8,0.96,74.1
742,13,859.8,143.7,49.3,123.2,0.9,74.1
742,14,857.9,116.8,50.5,117.7,0.92,74.1
742,30,899.4,182.2,63.6,143.0,0.94,74.1
742,31,913.6,16.2,34.4,86.9,0.93,74.1
742,32,462.0,43.7,36.1,97.2,0.91,74.1
743,1,523.0,43.8,35.2,90.8,0.85,74.2
743,2,343.2,178.2,53.8,144.9,0.97,74.2
743,10,872.3,127.9,44.9,121.5,0.88,74.2
743,11,834.4,149.6,51.1,130.4,0.96,74.2
743,12,835.9,129.2,44.1,125.6,0.88,74.2
743,13,858.1,138.5,56.1,126.4,0.92,74.2
743,14,858.9,113.5,45.9,119.6,0.95,74.2
743,30,903.8,182.9,50.5,141.3,0.9,74.2
743,31,920.9,19.3,35.4,89.1,0.89,74.2
743,32,466.0,48.6,35.5,96.4,0.89,74.2
744,1,518.8,38.5,37.5,94.5,0.83,74.3
744,2,344.0,179.0,53.4,137.2,0.93,74.3
744,10,872.0,126.1,44.7,121.4,0.88,74.3
744,11,832.6,149.6,50.7,126.9,0.87,74.3
744,12,826.0,132.2,46.5,121.2,0.86,74.3
744,13,865.1,136.3,45.5,128.3,0.89,74.3
744,14,863.5,115.0,42.5,118.3,0.95,74.3
744,30,905.3,184.1,56.7,142.6,0.86,74.3
744,31,918.5,15.6,30.8,86.4,0.83,74.3
744,32,470.8,48.3,34.4,94.0,0.92,74.3
745,1,515.8,35.8,43.3,96.7,0.92,74.4
745,2,348.2,179.9,51.3,137.8,0.9,74.4
745,10,871.0,128.8,52.2,119.5,0.91,74.4
745,11,828.2,148.9,49.6,128.7,0.84,74.4
745,12,831.1,131.3,44.9,120.4,0.82,74.4
745,13,858.4,136.0,59.5,132.5,0.94,74.4
745,14,860.4,112.7,46.3,119.4,0.94,74.4
745,30,901.1,172.9,62.8,139.6,0.92,74.4
745,31,922.4,14.5,35.6,86.8,0.93,74.4
745,32,460.0,43.3,43.2,98.5,0.86,74.4
746,1,520.3,40.7,36.4,95.3,0.82,74.5
746,2,333.9,181.5,59.4,141.7,0.93,74.5
746,10,868.3,128.9,52.7,123.1,0.88,74.5
746,11,830.7,146.4,57.0,131.4,0.87,74.5
746,12,832.4,129.1,54.3,123.4,0.92,74.5
746,13,861.0,138.6,53.6,126.9,0.92,74.5
746,14,859.6,112.7,52.6,120.5,0.91,74.5
746,30,899.9,184.3,57.9,139.6,0.86,74.5
746,31,916.5,19.5,35.4,85.2,0.96,74.5
746,32,467.4,44.3,38.7,97.3,0.95,74.5
747,1,523.5,39.3,33.3,92.5,0.99,74.6
747,2,337.3,181.0,56.3,144.5,0.99,74.6
747,10,873.6,124.7,46.9,122.6,0.86,74.6
747,11,820.1,148.6,55.9,130.5,0.95,74.6
747,12,837.7,127.0,45.9,123.5,0.96,74.6
747,13,867.8,138.3,47.2,127.7,0.85,74.6
747,14,858.9,113.0,52.6,119.6,0.98,74.6
747,30,895.5,182.2,63.1,144.1,0.95,74.6
747,31,929.3,14.2,32.4,87.9,0.82,74.6
747,32,462.2,47.4,37.2,92.0,0.88,74.6
748,1,522.0,44.0,33.3,90.4,0.85,74.7
748,2,340.0,179.4,56.5,138.2,0.92,74.7
748,10,872.2,128.5,45.4,123.1,0.86,74.7
748,11,834.8,142.9,47.9,133.5,0.89,74.7
748,12,826.5,129.2,54.0,125.6,0.9,74.7
748,13,862.4,141.1,47.0,124.7,0.95,74.7
748,14,860.6,120.7,40.6,115.7,0.88,74.7
748,30,903.1,187.3,58.5,142.0,0.82,74.7
748,31,923.0,17.4,31.2,86.9,0.95,74.7
748,32,459.3,44.9,38.3,95.8,0.86,74.7
749,1,523.7,42.5,39.2,90.2,0.99,74.8
749,2,337.8,177.1,59.8,136.2,0.9,74.8
749,10,869.1,130.0,52.4,123.3,0.83,74.8
749,11,834.6,147.7,48.4,130.6,0.9,74.8
749,12,831.8,131.0,47.0,122.9,0.99,74.8
749,13,856.8,141.0,51.5,127.6,0.97,74.8
749,14,855.2,114.6,51.9,116.5,0.84,74.8
749,30,899.1,183.2,51.8,141.1,0.89,74.8
749,31,922.7,14.1,32.2,86.1,0.81,74.8
749,32,458.0,45.5,38.2,92.5,0.98,74.8
750,1,520.1,43.4,34.3,93.2,0.79,74.9
750,2,335.7,183.4,56.1,138.9,0.91,74.9
750,10,867.0,124.7,52.0,122.0,0.93,74.9
750,11,831.8,152.0,45.8,127.7,0.96,74.9
750,12,832.5,132.1,46.7,120.9,0.93,74.9
750,13,860.2,144.8,47.6,123.0,0.78,74.9
750,14,853.5,112.4,53.5,123.2,0.85,74.9
750,30,907.2,185.7,52.2,142.8,0.95,74.9
750,31,926.5,17.2,35.3,87.2,0.95,74.9
750,32,462.1,43.2,33.2,94.9,0.91,74.9
751,1,522.2,41.9,34.2,93.3,0.87,75.0
751,2,338.9,179.2,59.4,139.5,0.9,75.0
751,10,873.7,129.6,46.5,120.0,0.97,75.0
751,11,826.9,145.2,52.8,131.7,0.91,75.0
751,12,831.9,128.1,47.0,125.5,0.94,75.0
751,13,862.2,137.9,51.8,129.2,0.95,75.0
751,14,860.3,116.4,48.1,116.0,0.95,75.0
751,30,900.2,194.4,51.9,146.5,0.94,75.0
751,31,927.5,14.7,32.3,89.0,0.89,75.0
751,32,459.0,47.3,39.7,93.1,0.88,75.0
752,1,521.6,40.7,34.6,94.2,0.92,75.1
752,2,335.6,180.3,54.2,139.1,0.87,75.1
752,10,864.9,123.7,51.9,126.8,0.84,75.1
752,11,828.2,144.1,55.6,131.2,0.88,75.1
752,12,832.2,129.5,50.7,126.9,0.97,75.1
752,13,857.8,139.2,51.7,126.1,0.89,75.1
752,14,859.5,115.3,43.4,119.8,0.86,75.1
752,30,892.5,192.2,60.7,140.5,0.83,75.1
752,31,932.2,14.1,31.8,88.7,0.89,75.1
752,32,459.9,42.1,34.9,97.6,0.83,75.1
753,1,521.8,40.8,37.7,92.7,0.93,75.2
753,2,339.3,174.6,59.9,145.3,0.87,75.2
753,10,872.3,125.2,51.0,122.9,0.91,75.2
753,11,830.1,145.7,54.0,134.0,0.84,75.2
753,12,829.9,127.6,51.4,124.9,0.9,75.2
753,13,851.6,138.6,54.6,127.3,0.92,75.2
753,14,859.6,114.0,52.0,119.7,0.91,75.2
753,30,895.3,185.5,60.7,143.3,0.97,75.2
753,31,922.8,22.6,36.5,85.1,0.91,75.2
753,32,465.0,37.4,33.8,91.7,0.85,75.2
754,1,522.7,39.6,36.9,93.2,0.94,75.3
754,2,338.3,178.1,60.0,138.0,0.83,75.3
754,10,874.9,128.2,51.0,120.7,0.88,75.3
754,11,835.9,148.6,46.9,129.8,0.77,75.3
754,12,829.7,131.5,50.3,124.6,0.9,75.3
754,13,863.2,135.7,48.1,129.7,0.9,75.3
754,14,862.1,114.4,43.5,121.1,0.99,75.3
754,30,885.8,190.2,61.9,144.3,0.91,75.3
754,31,921.0,17.1,33.9,86.6,0.93,75.3
754,32,454.7,46.9,34.4,92.8,0.92,75.3
755,1,522.4,43.9,33.8,90.8,0.86,75.4
755,2,344.1,171.0,60.8,138.1,0.92,75.4
755,10,869.5,124.8,51.2,123.5,0.92,75.4
755,11,823.8,145.4,57.0,128.9,0.82,75.4
755,12,831.2,123.9,53.3,125.5,0.94,75.4
755,13,861.7,138.7,44.4,126.7,0.88,75.4
755,14,866.4,114.0,42.1,117.6,0.87,75.4
755,30,896.0,197.4,51.6,140.8,0.78,75.4
755,31,928.9,18.6,33.6,85.1,0.99,75.4
755,32,452.3,42.7,37.9,97.0,0.99,75.4
756,1,517.6,42.9,40.3,91.5,0.92,75.5
756,2,334.8,182.3,56.9,144.1,0.88,75.5
756,10,868.7,127.4,52.7,123.0,0.93,75.5
756,11,828.4,147.5,56.8,129.4,0.9,75.5
756,12,825.0,128.1,53.2,123.5,0.85,75.5
756,13,861.6,140.4,53.3,125.4,0.9,75.5
756,14,855.5,114.5,50.9,118.4,0.8,75.5
756,30,891.4,194.9,54.9,145.8,0.89,75.5
756,31,926.9,17.7,29.4,83.7,0.95,75.5
756,32,458.1,43.8,40.1,92.8,0.84,75.5
757,1,518.5,37.7,39.6,95.5,0.91,75.6
757,2,330.0,178.0,62.7,139.8,0.9,75.6
757,10,866.0,132.7,51.0,123.5,0.99,75.6
757,11,828.4,151.4,53.2,129.5,0.83,75.6
757,12,831.6,133.2,50.2,119.9,0.9,75.6
757,13,864.1,133.7,51.4,131.1,0.89,75.6
757,14,863.4,114.8,42.1,118.5,0.93,75.6
757,30,885.7,196.9,54.7,143.2,0.93,75.6
757,31,932.2,19.7,37.9,87.3,0.94,75.6
757,32,451.6,39.5,40.9,97.5,0.94,75.6
758,1,517.7,37.4,42.1,95.7,0.9,75.7
758,2,340.7,179.4,52.3,137.7,0.82,75.7
758,10,872.2,127.0,43.0,122.7,0.91,75.7
758,11,828.0,149.9,57.1,128.1,0.91,75.7
758,12,833.3,131.2,48.2,121.5,0.92,75.7
758,13,860.3,137.8,51.0,127.4,0.97,75.7
758,14,861.4,117.7,43.6,116.4,0.93,75.7
758,30,893.5,199.9,59.8,142.8,0.86,75.7
758,31,931.1,17.6,31.9,84.3,0.85,75.7
758,32,456.4,47.1,32.3,91.1,0.86,75.7
759,1,520.0,36.8,39.8,96.2,0.88,75.8
759,2,341.8,179.0,54.0,140.7,0.91,75.8
759,10,873.9,131.0,46.7,123.1,0.91,75.8
759,11,831.4,147.9,54.5,129.1,0.88,75.8
759,12,835.7,131.2,47.5,123.3,0.85,75.8
759,13,867.2,142.1,46.2,124.2,0.92,75.8
759,14,856.9,115.2,51.1,118.9,0.81,75.8
759,30,890.3,198.5,60.1,141.7,0.97,75.8
759,31,925.6,18.0,36.6,88.1,0.95,75.8
759,32,446.5,40.1,38.7,94.6,0.91,75.8
760,1,523.2,41.4,34.9,91.6,0.96,75.9
760,2,338.1,183.0,54.1,137.7,0.96,75.9
760,10,876.2,127.2,42.5,121.0,0.86,75.9
760,11,836.0,144.7,53.2,130.2,0.88,75.9
760,12,833.6,131.9,45.5,123.3,0.88,75.9
760,13,862.6,137.2,55.6,127.9,0.93,75.9
760,14,863.9,115.0,41.9,117.0,0.88,75.9
760,30,887.4,202.9,65.1,146.2,0.89,75.9
760,31,934.9,13.7,36.0,84.0,0.92,75.9
760,32,451.6,38.2,41.1,91.8,0.93,75.9
761,1,518.0,40.3,40.3,93.3,0.8,76.0
761,2,331.1,184.9,58.8,143.2,0.98,76.0
761,10,869.9,125.0,50.6,122.0,0.89,76.0
761,11,830.6,151.5,48.5,123.5,0.88,76.0
761,12,831.1,132.1,42.4,120.9,0.95,76.0
761,13,863.8,138.6,50.4,127.6,0.91,76.0
761,14,857.6,113.8,48.9,117.8,0.97,76.0
761,30,886.2,203.7,62.5,145.7,0.92,76.0
761,31,925.3,20.4,36.4,83.9,0.91,76.0
761,32,455.1,39.2,33.8,92.9,0.94,76.0
762,1,523.8,41.2,34.0,93.6,0.86,76.1
762,2,335.9,180.7,60.1,138.2,0.83,76.1
762,10,873.6,129.6,46.5,117.8,0.91,76.1
762,11,832.6,150.7,54.8,127.8,0.94,76.1
762,12,831.0,130.6,51.1,123.6,0.88,76.1
762,13,861.3,135.1,51.9,128.5,0.83,76.1
762,14,860.5,115.6,44.8,117.9,0.99,76.1
762,30,890.6,190.6,66.5,149.1,0.95,76.1
762,31,937.3,18.2,31.2,84.6,0.9,76.1
762,32,449.0,36.8,42.9,97.4,0.81,76.1
763,1,519.6,36.5,37.0,98.5,0.88,76.2
763,2,330.4,176.0,60.7,140.7,0.85,76.2
763,10,871.1,129.9,43.6,120.7,0.83,76.2
763,11,831.9,146.4,46.1,128.7,0.82,76.2
763,12,827.5,131.2,49.2,121.4,0.82,76.2
763,13,862.5,138.6,47.4,125.3,0.99,76.2
763,14,859.5,118.1,50.8,115.7,0.86,76.2
763,30,890.7,197.4,54.4,146.7,0.9,76.2
763,31,936.3,15.5,33.3,87.8,0.88,76.2
763,32,456.6,43.9,31.7,90.5,0.95,76.2
764,1,515.4,40.7,39.5,93.6,0.86,76.3
764,2,345.1,174.3,53.5,139.7,0.95,76.3
764,10,870.9,125.4,49.9,124.6,0.79,76.3
764,11,834.7,148.8,49.8,128.8,0.88,76.3
764,12,830.1,128.1,54.0,125.8,0.9,76.3
764,13,862.9,141.2,45.9,121.8,0.85,76.3
764,14,860.5,116.4,41.7,116.9,0.87,76.3
764,30,882.9,204.8,57.1,147.9,0.98,76.3
764,31,938.5,16.5,30.6,85.4,0.95,76.3
764,32,446.2,41.5,34.9,94.2,0.9,76.3
765,1,522.7,38.9,38.7,95.6,0.86,76.4
765,2,332.6,178.4,50.9,140.0,0.93,76.4
765,10,873.4,128.6,49.9,123.3,0.87,76.4
765,11,834.4,149.6,50.4,127.1,0.92,76.4
765,12,831.4,130.2,55.2,124.2,0.86,76.4
765,13,857.5,140.2,55.2,128.1,0.89,76.4
765,14,863.2,111.2,46.2,119.7,0.96,76.4
765,30,886.9,203.0,65.0,148.7,0.89,76.4
765,31,935.2,13.6,38.9,88.8,0.97,76.4
765,32,456.6,40.7,39.3,96.1,0.85,76.4
766,1,517.6,38.6,41.9,96.4,0.93,76.5
766,2,339.0,178.0,62.4,140.1,0.91,76.5
766,10,871.2,127.6,49.9,120.6,0.88,76.5
766,11,833.4,146.0,48.1,131.4,0.85,76.5
766,12,833.5,131.3,45.1,122.9,0.99,76.5
766,13,859.1,136.5,55.0,127.2,0.89,76.5
766,14,857.1,113.3,47.5,120.7,0.91,76.5
766,30,883.6,202.5,56.6,150.5,0.95,76.5
766,31,934.4,12.3,36.8,87.5,0.94,76.5
766,32,454.4,39.3,34.0,94.3,0.92,76.5
767,1,523.4,39.8,35.9,92.1,0.86,76.6
767,2,341.5,172.7,51.9,139.8,0.89,76.6
767,10,875.1,130.4,47.2,118.5,0.89,76.6
767,11,829.0,149.5,51.4,127.0,0.99,76.6
767,12,832.2,127.9,47.1,125.3,0.97,76.6
767,13,856.0,143.1,49.6,124.1,0.92,76.6
767,14,857.8,115.5,46.0,119.2,0.81,76.6
767,30,878.7,202.9,62.9,150.8,0.86,76.6
767,31,940.3,20.4,31.9,85.2,0.89,76.6
767,32,446.6,40.2,40.7,92.6,0.92,76.6
768,1,516.4,43.0,38.5,91.7,0.87,76.7
768,2,335.7,182.8,60.3,137.2,0.98,76.7
768,10,873.8,132.3,50.1,122.1,0.94,76.7
768,11,827.0,147.6,52.5,130.3,0.89,76.7
768,12,830.2,127.1,55.9,125.7,0.89,76.7
768,13,865.1,135.3,48.0,128.9,0.93,76.7
768,14,857.7,114.3,49.0,120.0,0.94,76.7
768,30,882.1,210.1,61.0,148.9,0.94,76.7
768,31,937.7,16.2,37.3,86.9,0.83,76.7
768,32,450.2,38.0,38.2,93.4,0.9,76.7
769,1,520.1,44.0,33.3,91.9,0.91,76.8
769,2,329.2,182.1,56.1,139.4,0.94,76.8
769,10,873.2,132.0,45.5,120.5,0.87,76.8
769,11,832.9,149.2,50.2,129.6,0.96,76.8
769,12,832.0,131.1,50.0,123.7,0.89,76.8
769,13,864.9,140.9,51.0,125.1,0.99,76.8
769,14,858.1,116.4,48.8,117.2,0.82,76.8
769,30,884.4,207.4,57.3,149.6,0.91,76.8
769,31,945.9,19.6,33.7,86.4,0.89,76.8
769,32,447.4,39.0,40.5,93.5,0.99,76.8
770,1,519.6,38.5,39.2,93.5,0.87,76.9
770,2,341.8,185.1,48.5,136.2,0.92,76.9
770,10,861.8,128.8,51.1,121.5,0.87,76.9
770,11,832.5,146.8,50.5,129.6,0.91,76.9
770,12,835.6,131.6,44.6,123.6,0.95,76.9
770,13,853.9,137.6,53.4,125.5,0.85,76.9
770,14,854.0,119.0,50.6,115.2,0.97,76.9
770,30,882.4,208.3,65.3,148.7,0.99,76.9
770,31,950.0,21.6,31.2,87.1,0.86,76.9
770,32,443.0,39.5,34.3,93.1,0.88,76.9
771,1,519.8,37.7,36.3,93.3,0.89,77.0
771,2,340.2,185.7,51.9,134.2,0.96,77.0
771,10,874.3,129.2,45.9,123.1,0.93,77.0
771,11,834.2,147.9,51.4,130.6,0.86,77.0
771,12,835.1,133.5,53.3,120.6,0.81,77.0
771,13,860.2,141.3,54.0,125.2,0.91,77.0
771,14,857.1,113.4,42.1,119.2,0.94,77.0
771,30,883.7,210.9,60.2,149.0,0.91,77.0
771,31,945.4,18.4,29.2,82.8,0.94,77.0
771,32,448.7,39.9,39.2,94.5,0.81,77.0
772,1,520.9,39.1,34.9,95.0,0.92,77.1
772,2,339.5,178.4,51.9,142.1,0.94,77.1
772,10,869.8,129.1,43.9,120.9,0.94,77.1
772,11,830.6,147.7,57.8,132.0,0.95,77.1
772,12,832.3,132.4,45.8,121.4,0.92,77.1
772,13,863.3,138.5,51.1,125.3,0.86,77.1
772,14,857.3,117.8,52.1,118.2,0.87,77.1
772,30,876.5,213.8,64.5,148.0,0.9,77.1
772,31,942.3,17.1,34.5,87.9,0.95,77.1
772,32,432.6,37.3,38.9,95.4,0.96,77.1
773,1,517.9,42.2,38.7,93.4,0.83,77.2
773,2,336.7,174.7,49.3,138.8,0.88,77.2
773,10,867.0,131.9,43.3,119.5,0.85,77.2
773,11,829.0,144.9,53.5,132.7,0.92,77.2
773,12,833.1,131.1,48.5,122.9,0.97,77.2
773,13,862.3,140.0,46.7,126.2,0.91,77.2
773,14,866.9,115.3,41.4,117.6,0.87,77.2
773,30,884.9,216.1,62.1,146.8,0.88,77.2
773,31,947.8,15.5,37.1,85.9,0.85,77.2
773,32,447.9,37.4,36.1,96.0,0.91,77.2
